id;season;round;position;points;wins;driverId
6533;2016;1;22;0.0;0;kvyat
6534;2016;2;1;50.0;2;rosberg
6535;2016;2;2;33.0;0;hamilton
6536;2016;2;3;24.0;0;ricciardo
6537;2016;2;4;18.0;0;raikkonen
6538;2016;2;5;18.0;0;grosjean
6539;2016;2;6;15.0;0;vettel
6540;2016;2;7;14.0;0;massa
6541;2016;2;8;9.0;0;max_verstappen
6542;2016;2;9;6.0;0;hulkenberg
6543;2016;2;10;6.0;0;kvyat
6544;2016;2;11;6.0;0;bottas
6545;2016;2;12;2.0;0;sainz
6546;2016;2;13;1.0;0;vandoorne
6547;2016;2;14;0.0;0;kevin_magnussen
6548;2016;2;15;0.0;0;jolyon_palmer
6549;2016;2;16;0.0;0;ericsson
6550;2016;2;17;0.0;0;perez
6551;2016;2;18;0.0;0;wehrlein
6552;2016;2;19;0.0;0;nasr
6553;2016;2;20;0.0;0;button
6554;2016;2;21;0.0;0;haryanto
6555;2016;2;22;0.0;0;gutierrez
6556;2016;2;23;0.0;0;alonso
6557;2016;3;1;75.0;3;rosberg
6558;2016;3;2;39.0;0;hamilton
6559;2016;3;3;36.0;0;ricciardo
6560;2016;3;4;33.0;0;vettel
6561;2016;3;5;28.0;0;raikkonen
6562;2016;3;6;22.0;0;massa
6563;2016;3;7;21.0;0;kvyat
6564;2016;3;8;18.0;0;grosjean
6565;2016;3;9;13.0;0;max_verstappen
6566;2016;3;10;7.0;0;bottas
6567;2016;3;11;6.0;0;hulkenberg
6568;2016;3;12;4.0;0;sainz
6569;2016;3;13;1.0;0;vandoorne
6570;2016;3;14;0.0;0;kevin_magnussen
6571;2016;3;15;0.0;0;perez
6572;2016;3;16;0.0;0;jolyon_palmer
6573;2016;3;17;0.0;0;ericsson
6574;2016;3;18;0.0;0;alonso
6575;2016;3;19;0.0;0;button
6576;2016;3;20;0.0;0;wehrlein
6577;2016;3;21;0.0;0;nasr
6578;2016;3;22;0.0;0;gutierrez
6579;2016;3;23;0.0;0;haryanto
6580;2016;4;1;100.0;4;rosberg
6581;2016;4;2;57.0;0;hamilton
6582;2016;4;3;43.0;0;raikkonen
6583;2016;4;4;36.0;0;ricciardo
6584;2016;4;5;33.0;0;vettel
6585;2016;4;6;32.0;0;massa
6586;2016;4;7;22.0;0;grosjean
6587;2016;4;8;21.0;0;kvyat
6588;2016;4;9;19.0;0;bottas
6589;2016;4;10;13.0;0;max_verstappen
6590;2016;4;11;8.0;0;alonso
6591;2016;4;12;6.0;0;kevin_magnussen
6592;2016;4;13;6.0;0;hulkenberg
6593;2016;4;14;4.0;0;sainz
6594;2016;4;15;2.0;0;perez
6595;2016;4;16;1.0;0;button
6596;2016;4;17;1.0;0;vandoorne
6597;2016;4;18;0.0;0;jolyon_palmer
6598;2016;4;19;0.0;0;ericsson
6599;2016;4;20;0.0;0;wehrlein
6600;2016;4;21;0.0;0;nasr
6601;2016;4;22;0.0;0;gutierrez
6602;2016;4;23;0.0;0;haryanto
6603;2016;5;1;100.0;4;rosberg
6604;2016;5;2;61.0;0;raikkonen
6605;2016;5;3;57.0;0;hamilton
6606;2016;5;4;48.0;0;vettel
6607;2016;5;5;48.0;0;ricciardo
6608;2016;5;6;38.0;1;max_verstappen
6609;2016;5;7;36.0;0;massa
6610;2016;5;8;29.0;0;bottas
6611;2016;5;9;22.0;0;kvyat
6612;2016;5;10;22.0;0;grosjean
6613;2016;5;11;12.0;0;sainz
6614;2016;5;12;8.0;0;alonso
6615;2016;5;13;8.0;0;perez
6616;2016;5;14;6.0;0;kevin_magnussen
6617;2016;5;15;6.0;0;hulkenberg
6618;2016;5;16;3.0;0;button
6619;2016;5;17;1.0;0;vandoorne
6620;2016;5;18;0.0;0;jolyon_palmer
6621;2016;5;19;0.0;0;gutierrez
6622;2016;5;20;0.0;0;ericsson
6623;2016;5;21;0.0;0;wehrlein
6624;2016;5;22;0.0;0;nasr
6625;2016;5;23;0.0;0;haryanto
6626;2016;6;1;106.0;4;rosberg
6627;2016;6;2;82.0;1;hamilton
6628;2016;6;3;66.0;0;ricciardo
6629;2016;6;4;61.0;0;raikkonen
6630;2016;6;5;60.0;0;vettel
6631;2016;6;6;38.0;1;max_verstappen
6632;2016;6;7;37.0;0;massa
6633;2016;6;8;29.0;0;bottas
6634;2016;6;9;23.0;0;perez
6635;2016;6;10;22.0;0;kvyat
6636;2016;6;11;22.0;0;grosjean
6637;2016;6;12;18.0;0;alonso
6638;2016;6;13;16.0;0;sainz
6639;2016;6;14;14.0;0;hulkenberg
6640;2016;6;15;6.0;0;kevin_magnussen
6641;2016;6;16;5.0;0;button
6642;2016;6;17;1.0;0;vandoorne
6643;2016;6;18;0.0;0;gutierrez
6644;2016;6;19;0.0;0;jolyon_palmer
6645;2016;6;20;0.0;0;ericsson
6646;2016;6;21;0.0;0;wehrlein
6647;2016;6;22;0.0;0;nasr
6648;2016;6;23;0.0;0;haryanto
6649;2016;7;1;116.0;4;rosberg
6650;2016;7;2;107.0;2;hamilton
6651;2016;7;3;78.0;0;vettel
6652;2016;7;4;72.0;0;ricciardo
6653;2016;7;5;69.0;0;raikkonen
6654;2016;7;6;50.0;1;max_verstappen
6655;2016;7;7;44.0;0;bottas
6656;2016;7;8;37.0;0;massa
6657;2016;7;9;24.0;0;perez
6658;2016;7;10;22.0;0;kvyat
6659;2016;7;11;22.0;0;grosjean
6660;2016;7;12;18.0;0;alonso
6661;2016;7;13;18.0;0;hulkenberg
6662;2016;7;14;18.0;0;sainz
6663;2016;7;15;6.0;0;kevin_magnussen
6664;2016;7;16;5.0;0;button
6665;2016;7;17;1.0;0;vandoorne
6666;2016;7;18;0.0;0;gutierrez
6667;2016;7;19;0.0;0;jolyon_palmer
6668;2016;7;20;0.0;0;ericsson
6669;2016;7;21;0.0;0;wehrlein
6670;2016;7;22;0.0;0;nasr
6671;2016;7;23;0.0;0;haryanto
6672;2016;8;1;141.0;5;rosberg
6673;2016;8;2;117.0;2;hamilton
6674;2016;8;3;96.0;0;vettel
6675;2016;8;4;81.0;0;raikkonen
6676;2016;8;5;78.0;0;ricciardo
6677;2016;8;6;54.0;1;max_verstappen
6678;2016;8;7;52.0;0;bottas
6679;2016;8;8;39.0;0;perez
6680;2016;8;9;38.0;0;massa
6681;2016;8;10;22.0;0;kvyat
6682;2016;8;11;22.0;0;grosjean
6683;2016;8;12;20.0;0;hulkenberg
6684;2016;8;13;18.0;0;alonso
6685;2016;8;14;18.0;0;sainz
6686;2016;8;15;6.0;0;kevin_magnussen
6687;2016;8;16;5.0;0;button
6688;2016;8;17;1.0;0;vandoorne
6689;2016;8;18;0.0;0;gutierrez
6690;2016;8;19;0.0;0;jolyon_palmer
6691;2016;8;20;0.0;0;ericsson
6692;2016;8;21;0.0;0;nasr
6693;2016;8;22;0.0;0;wehrlein
6694;2016;8;23;0.0;0;haryanto
6695;2016;9;1;153.0;5;rosberg
6696;2016;9;2;142.0;3;hamilton
6697;2016;9;3;96.0;0;vettel
6698;2016;9;4;96.0;0;raikkonen
6699;2016;9;5;88.0;0;ricciardo
6700;2016;9;6;72.0;1;max_verstappen
6701;2016;9;7;54.0;0;bottas
6702;2016;9;8;39.0;0;perez
6703;2016;9;9;38.0;0;massa
6704;2016;9;10;28.0;0;grosjean
6705;2016;9;11;22.0;0;kvyat
6706;2016;9;12;22.0;0;sainz
6707;2016;9;13;20.0;0;hulkenberg
6708;2016;9;14;18.0;0;alonso
6709;2016;9;15;13.0;0;button
6710;2016;9;16;6.0;0;kevin_magnussen
6711;2016;9;17;1.0;0;wehrlein
6712;2016;9;18;1.0;0;vandoorne
6713;2016;9;19;0.0;0;gutierrez
6714;2016;9;20;0.0;0;jolyon_palmer
6715;2016;9;21;0.0;0;ericsson
6716;2016;9;22;0.0;0;nasr
6717;2016;9;23;0.0;0;haryanto
6718;2016;10;1;168.0;5;rosberg
6719;2016;10;2;167.0;4;hamilton
6720;2016;10;3;106.0;0;raikkonen
6721;2016;10;4;100.0;0;ricciardo
6722;2016;10;5;98.0;0;vettel
6723;2016;10;6;90.0;1;max_verstappen
6724;2016;10;7;54.0;0;bottas
6725;2016;10;8;47.0;0;perez
6726;2016;10;9;38.0;0;massa
6727;2016;10;10;28.0;0;grosjean
6728;2016;10;11;26.0;0;hulkenberg
6729;2016;10;12;26.0;0;sainz
6730;2016;10;13;23.0;0;kvyat
6731;2016;10;14;18.0;0;alonso
6732;2016;10;15;13.0;0;button
6733;2016;10;16;6.0;0;kevin_magnussen
6734;2016;10;17;1.0;0;wehrlein
6735;2016;10;18;1.0;0;vandoorne
6736;2016;10;19;0.0;0;gutierrez
6737;2016;10;20;0.0;0;jolyon_palmer
6738;2016;10;21;0.0;0;ericsson
6739;2016;10;22;0.0;0;nasr
6740;2016;10;23;0.0;0;haryanto
6741;2016;11;1;192.0;5;hamilton
6742;2016;11;2;186.0;5;rosberg
6743;2016;11;3;115.0;0;ricciardo
6744;2016;11;4;114.0;0;raikkonen
6745;2016;11;5;110.0;0;vettel
6746;2016;11;6;100.0;1;max_verstappen
6747;2016;11;7;56.0;0;bottas
6748;2016;11;8;47.0;0;perez
6749;2016;11;9;38.0;0;massa
6750;2016;11;10;30.0;0;sainz
6751;2016;11;11;28.0;0;grosjean
6752;2016;11;12;27.0;0;hulkenberg
6753;2016;11;13;24.0;0;alonso
6754;2016;11;14;23.0;0;kvyat
6755;2016;11;15;13.0;0;button
6756;2016;11;16;6.0;0;kevin_magnussen
6757;2016;11;17;1.0;0;wehrlein
6758;2016;11;18;1.0;0;vandoorne
6759;2016;11;19;0.0;0;gutierrez
6760;2016;11;20;0.0;0;jolyon_palmer
6761;2016;11;21;0.0;0;ericsson
6762;2016;11;22;0.0;0;nasr
6763;2016;11;23;0.0;0;haryanto
6764;2016;12;1;217.0;6;hamilton
6765;2016;12;2;198.0;5;rosberg
6766;2016;12;3;133.0;0;ricciardo
6767;2016;12;4;122.0;0;raikkonen
6768;2016;12;5;120.0;0;vettel
6769;2016;12;6;115.0;1;max_verstappen
6770;2016;12;7;58.0;0;bottas
6771;2016;12;8;48.0;0;perez
6772;2016;12;9;38.0;0;massa
6773;2016;12;10;33.0;0;hulkenberg
6774;2016;12;11;30.0;0;sainz
6775;2016;12;12;28.0;0;grosjean
6776;2016;12;13;24.0;0;alonso
6777;2016;12;14;23.0;0;kvyat
6778;2016;12;15;17.0;0;button
6779;2016;12;16;6.0;0;kevin_magnussen
6780;2016;12;17;1.0;0;wehrlein
6781;2016;12;18;1.0;0;vandoorne
6782;2016;12;19;0.0;0;gutierrez
6783;2016;12;20;0.0;0;jolyon_palmer
6784;2016;12;21;0.0;0;ericsson
6785;2016;12;22;0.0;0;nasr
6786;2016;12;23;0.0;0;haryanto
6787;2016;13;1;232.0;6;hamilton
6788;2016;13;2;223.0;6;rosberg
6789;2016;13;3;151.0;0;ricciardo
6790;2016;13;4;128.0;0;vettel
6791;2016;13;5;124.0;0;raikkonen
6792;2016;13;6;115.0;1;max_verstappen
6793;2016;13;7;62.0;0;bottas
6794;2016;13;8;58.0;0;perez
6795;2016;13;9;45.0;0;hulkenberg
6796;2016;13;10;39.0;0;massa
6797;2016;13;11;30.0;0;alonso
6798;2016;13;12;30.0;0;sainz
6799;2016;13;13;28.0;0;grosjean
6800;2016;13;14;23.0;0;kvyat
6801;2016;13;15;17.0;0;button
6802;2016;13;16;6.0;0;kevin_magnussen
6803;2016;13;17;1.0;0;wehrlein
6804;2016;13;18;1.0;0;vandoorne
6805;2016;13;19;0.0;0;gutierrez
6806;2016;13;20;0.0;0;jolyon_palmer
6807;2016;13;21;0.0;0;ericsson
6808;2016;13;22;0.0;0;nasr
6809;2016;13;23;0.0;0;haryanto
6810;2016;13;24;0.0;0;ocon
6811;2016;14;1;250.0;6;hamilton
6812;2016;14;2;248.0;7;rosberg
6813;2016;14;3;161.0;0;ricciardo
6814;2016;14;4;143.0;0;vettel
6815;2016;14;5;136.0;0;raikkonen
6816;2016;14;6;121.0;1;max_verstappen
6817;2016;14;7;70.0;0;bottas
6818;2016;14;8;62.0;0;perez
6819;2016;14;9;46.0;0;hulkenberg
6820;2016;14;10;41.0;0;massa
6821;2016;14;11;30.0;0;alonso
6822;2016;14;12;30.0;0;sainz
6823;2016;14;13;28.0;0;grosjean
6824;2016;14;14;23.0;0;kvyat
6825;2016;14;15;17.0;0;button
6826;2016;14;16;6.0;0;kevin_magnussen
6827;2016;14;17;1.0;0;wehrlein
6828;2016;14;18;1.0;0;vandoorne
6829;2016;14;19;0.0;0;gutierrez
6830;2016;14;20;0.0;0;jolyon_palmer
6831;2016;14;21;0.0;0;ericsson
6832;2016;14;22;0.0;0;nasr
6833;2016;14;23;0.0;0;haryanto
6834;2016;14;24;0.0;0;ocon
6835;2016;15;1;273.0;8;rosberg
6836;2016;15;2;265.0;6;hamilton
6837;2016;15;3;179.0;0;ricciardo
6838;2016;15;4;153.0;0;vettel
6839;2016;15;5;148.0;0;raikkonen
6840;2016;15;6;129.0;1;max_verstappen
6841;2016;15;7;70.0;0;bottas
6842;2016;15;8;66.0;0;perez
6843;2016;15;9;46.0;0;hulkenberg
6844;2016;15;10;41.0;0;massa
6845;2016;15;11;36.0;0;alonso
6846;2016;15;12;30.0;0;sainz
6847;2016;15;13;28.0;0;grosjean
6848;2016;15;14;25.0;0;kvyat
6849;2016;15;15;17.0;0;button
6850;2016;15;16;7.0;0;kevin_magnussen
6851;2016;15;17;1.0;0;wehrlein
6852;2016;15;18;1.0;0;vandoorne
6853;2016;15;19;0.0;0;gutierrez
6854;2016;15;20;0.0;0;jolyon_palmer
6855;2016;15;21;0.0;0;ericsson
6856;2016;15;22;0.0;0;nasr
6857;2016;15;23;0.0;0;haryanto
6858;2016;15;24;0.0;0;ocon
6859;2016;16;1;288.0;8;rosberg
6860;2016;16;2;265.0;6;hamilton
6861;2016;16;3;204.0;1;ricciardo
6862;2016;16;4;160.0;0;raikkonen
6863;2016;16;5;153.0;0;vettel
6864;2016;16;6;147.0;1;max_verstappen
6865;2016;16;7;80.0;0;bottas
6866;2016;16;8;74.0;0;perez
6867;2016;16;9;50.0;0;hulkenberg
6868;2016;16;10;42.0;0;alonso
6869;2016;16;11;41.0;0;massa
6870;2016;16;12;30.0;0;sainz
6871;2016;16;13;28.0;0;grosjean
6872;2016;16;14;25.0;0;kvyat
6873;2016;16;15;19.0;0;button
6874;2016;16;16;7.0;0;kevin_magnussen
6875;2016;16;17;1.0;0;jolyon_palmer
6876;2016;16;18;1.0;0;wehrlein
6877;2016;16;19;1.0;0;vandoorne
6878;2016;16;20;0.0;0;gutierrez
6879;2016;16;21;0.0;0;ericsson
6880;2016;16;22;0.0;0;nasr
6881;2016;16;23;0.0;0;haryanto
6882;2016;16;24;0.0;0;ocon
6883;2016;17;1;313.0;9;rosberg
6884;2016;17;2;280.0;6;hamilton
6885;2016;17;3;212.0;1;ricciardo
6886;2016;17;4;170.0;0;raikkonen
6887;2016;17;5;165.0;1;max_verstappen
6888;2016;17;6;165.0;0;vettel
6889;2016;17;7;81.0;0;bottas
6890;2016;17;8;80.0;0;perez
6891;2016;17;9;54.0;0;hulkenberg
6892;2016;17;10;43.0;0;massa
6893;2016;17;11;42.0;0;alonso
6894;2016;17;12;30.0;0;sainz
6895;2016;17;13;28.0;0;grosjean
6896;2016;17;14;25.0;0;kvyat
6897;2016;17;15;19.0;0;button
6898;2016;17;16;7.0;0;kevin_magnussen
6899;2016;17;17;1.0;0;jolyon_palmer
6900;2016;17;18;1.0;0;wehrlein
6901;2016;17;19;1.0;0;vandoorne
6902;2016;17;20;0.0;0;gutierrez
6903;2016;17;21;0.0;0;ericsson
6904;2016;17;22;0.0;0;nasr
6905;2016;17;23;0.0;0;haryanto
6906;2016;17;24;0.0;0;ocon
6907;2016;18;1;331.0;9;rosberg
6908;2016;18;2;305.0;7;hamilton
6909;2016;18;3;227.0;1;ricciardo
6910;2016;18;4;177.0;0;vettel
6911;2016;18;5;170.0;0;raikkonen
6912;2016;18;6;165.0;1;max_verstappen
6913;2016;18;7;84.0;0;perez
6914;2016;18;8;81.0;0;bottas
6915;2016;18;9;54.0;0;hulkenberg
6916;2016;18;10;52.0;0;alonso
6917;2016;18;11;49.0;0;massa
6918;2016;18;12;38.0;0;sainz
6919;2016;18;13;29.0;0;grosjean
6920;2016;18;14;25.0;0;kvyat
6921;2016;18;15;21.0;0;button
6922;2016;18;16;7.0;0;kevin_magnussen
6923;2016;18;17;1.0;0;jolyon_palmer
6924;2016;18;18;1.0;0;wehrlein
6925;2016;18;19;1.0;0;vandoorne
6926;2016;18;20;0.0;0;gutierrez
6927;2016;18;21;0.0;0;ericsson
6928;2016;18;22;0.0;0;nasr
6929;2016;18;23;0.0;0;haryanto
6930;2016;18;24;0.0;0;ocon
6931;2016;19;1;349.0;9;rosberg
6932;2016;19;2;330.0;8;hamilton
6933;2016;19;3;242.0;1;ricciardo
6934;2016;19;4;187.0;0;vettel
6935;2016;19;5;178.0;0;raikkonen
6936;2016;19;6;177.0;1;max_verstappen
6937;2016;19;7;85.0;0;perez
6938;2016;19;8;85.0;0;bottas
6939;2016;19;9;60.0;0;hulkenberg
6940;2016;19;10;52.0;0;alonso
6941;2016;19;11;51.0;0;massa
6942;2016;19;12;38.0;0;sainz
6943;2016;19;13;29.0;0;grosjean
6944;2016;19;14;25.0;0;kvyat
6945;2016;19;15;21.0;0;button
6946;2016;19;16;7.0;0;kevin_magnussen
6947;2016;19;17;1.0;0;jolyon_palmer
6948;2016;19;18;1.0;0;wehrlein
6949;2016;19;19;1.0;0;vandoorne
6950;2016;19;20;0.0;0;gutierrez
6951;2016;19;21;0.0;0;ericsson
6952;2016;19;22;0.0;0;nasr
6953;2016;19;23;0.0;0;haryanto
6954;2016;19;24;0.0;0;ocon
6955;2016;20;1;367.0;9;rosberg
6956;2016;20;2;355.0;9;hamilton
6957;2016;20;3;246.0;1;ricciardo
6958;2016;20;4;197.0;0;vettel
6959;2016;20;5;192.0;1;max_verstappen
6960;2016;20;6;178.0;0;raikkonen
6961;2016;20;7;97.0;0;perez
6962;2016;20;8;85.0;0;bottas
6963;2016;20;9;66.0;0;hulkenberg
6964;2016;20;10;53.0;0;alonso
6965;2016;20;11;51.0;0;massa
6966;2016;20;12;46.0;0;sainz
6967;2016;20;13;29.0;0;grosjean
6968;2016;20;14;25.0;0;kvyat
6969;2016;20;15;21.0;0;button
6970;2016;20;16;7.0;0;kevin_magnussen
6971;2016;20;17;2.0;0;nasr
6972;2016;20;18;1.0;0;jolyon_palmer
6973;2016;20;19;1.0;0;wehrlein
6974;2016;20;20;1.0;0;vandoorne
6975;2016;20;21;0.0;0;gutierrez
6976;2016;20;22;0.0;0;ericsson
6977;2016;20;23;0.0;0;ocon
6978;2016;20;24;0.0;0;haryanto
6979;2016;21;1;385.0;9;rosberg
6980;2016;21;2;380.0;10;hamilton
6981;2016;21;3;256.0;1;ricciardo
6982;2016;21;4;212.0;0;vettel
6983;2016;21;5;204.0;1;max_verstappen
6984;2016;21;6;186.0;0;raikkonen
6985;2016;21;7;101.0;0;perez
6986;2016;21;8;85.0;0;bottas
6987;2016;21;9;72.0;0;hulkenberg
6988;2016;21;10;54.0;0;alonso
6989;2016;21;11;53.0;0;massa
6990;2016;21;12;46.0;0;sainz
6991;2016;21;13;29.0;0;grosjean
6992;2016;21;14;25.0;0;kvyat
6993;2016;21;15;21.0;0;button
6994;2016;21;16;7.0;0;kevin_magnussen
6995;2016;21;17;2.0;0;nasr
6996;2016;21;18;1.0;0;jolyon_palmer
6997;2016;21;19;1.0;0;wehrlein
6998;2016;21;20;1.0;0;vandoorne
6999;2016;21;21;0.0;0;gutierrez
7000;2016;21;22;0.0;0;ericsson
7001;2016;21;23;0.0;0;ocon
7002;2016;21;24;0.0;0;haryanto
7003;2017;1;1;25.0;1;vettel
7004;2017;1;2;18.0;0;hamilton
7005;2017;1;3;15.0;0;bottas
7006;2017;1;4;12.0;0;raikkonen
7007;2017;1;5;10.0;0;max_verstappen
7008;2017;1;6;8.0;0;massa
7009;2017;1;7;6.0;0;perez
7010;2017;1;8;4.0;0;sainz
7011;2017;1;9;2.0;0;kvyat
7012;2017;1;10;1.0;0;ocon
7013;2017;1;11;0.0;0;hulkenberg
7014;2017;1;12;0.0;0;giovinazzi
7015;2017;1;13;0.0;0;vandoorne
7016;2017;1;14;0.0;0;alonso
7017;2017;1;15;0.0;0;kevin_magnussen
7018;2017;1;16;0.0;0;stroll
7019;2017;1;17;0.0;0;ricciardo
7020;2017;1;18;0.0;0;ericsson
7021;2017;1;19;0.0;0;jolyon_palmer
7022;2017;1;20;0.0;0;grosjean
7023;2017;2;1;43.0;1;vettel
7024;2017;2;2;43.0;1;hamilton
7025;2017;2;3;25.0;0;max_verstappen
7026;2017;2;4;23.0;0;bottas
7027;2017;2;5;22.0;0;raikkonen
7028;2017;2;6;12.0;0;ricciardo
7029;2017;2;7;10.0;0;sainz
7030;2017;2;8;8.0;0;massa
7031;2017;2;9;8.0;0;perez
7032;2017;2;10;4.0;0;kevin_magnussen
7033;2017;2;11;2.0;0;kvyat
7034;2017;2;12;2.0;0;ocon
7035;2017;2;13;0.0;0;hulkenberg
7036;2017;2;14;0.0;0;grosjean
7037;2017;2;15;0.0;0;giovinazzi
7038;2017;2;16;0.0;0;vandoorne
7039;2017;2;17;0.0;0;jolyon_palmer
7040;2017;2;18;0.0;0;ericsson
7041;2017;2;19;0.0;0;alonso
7042;2017;2;20;0.0;0;stroll
7043;2017;3;1;68.0;2;vettel
7044;2017;3;2;61.0;1;hamilton
7045;2017;3;3;38.0;0;bottas
7046;2017;3;4;34.0;0;raikkonen
7047;2017;3;5;25.0;0;max_verstappen
7048;2017;3;6;22.0;0;ricciardo
7049;2017;3;7;16.0;0;massa
7050;2017;3;8;14.0;0;perez
7051;2017;3;9;10.0;0;sainz
7052;2017;3;10;4.0;0;grosjean
7053;2017;3;11;4.0;0;kevin_magnussen
7054;2017;3;12;3.0;0;ocon
7055;2017;3;13;2.0;0;hulkenberg
7056;2017;3;14;2.0;0;kvyat
7057;2017;3;15;0.0;0;wehrlein
7058;2017;3;16;0.0;0;giovinazzi
7059;2017;3;17;0.0;0;jolyon_palmer
7060;2017;3;18;0.0;0;vandoorne
7061;2017;3;19;0.0;0;alonso
7062;2017;3;20;0.0;0;ericsson
7063;2017;3;21;0.0;0;stroll
7064;2017;4;1;86.0;2;vettel
7065;2017;4;2;73.0;1;hamilton
7066;2017;4;3;63.0;1;bottas
7067;2017;4;4;49.0;0;raikkonen
7068;2017;4;5;35.0;0;max_verstappen
7069;2017;4;6;22.0;0;ricciardo
7070;2017;4;7;22.0;0;perez
7071;2017;4;8;18.0;0;massa
7072;2017;4;9;11.0;0;sainz
7073;2017;4;10;9.0;0;ocon
7074;2017;4;11;6.0;0;hulkenberg
7075;2017;4;12;4.0;0;grosjean
7076;2017;4;13;4.0;0;kevin_magnussen
7077;2017;4;14;2.0;0;kvyat
7078;2017;4;15;0.0;0;wehrlein
7079;2017;4;16;0.0;0;stroll
7080;2017;4;17;0.0;0;giovinazzi
7081;2017;4;18;0.0;0;jolyon_palmer
7082;2017;4;19;0.0;0;vandoorne
7083;2017;4;20;0.0;0;alonso
7084;2017;4;21;0.0;0;ericsson
7085;2017;5;1;104.0;2;vettel
7086;2017;5;2;98.0;2;hamilton
7087;2017;5;3;63.0;1;bottas
7088;2017;5;4;49.0;0;raikkonen
7089;2017;5;5;37.0;0;ricciardo
7090;2017;5;6;35.0;0;max_verstappen
7091;2017;5;7;34.0;0;perez
7092;2017;5;8;19.0;0;ocon
7093;2017;5;9;18.0;0;massa
7094;2017;5;10;17.0;0;sainz
7095;2017;5;11;14.0;0;hulkenberg
7096;2017;5;12;5.0;0;grosjean
7097;2017;5;13;4.0;0;wehrlein
7098;2017;5;14;4.0;0;kevin_magnussen
7099;2017;5;15;4.0;0;kvyat
7100;2017;5;16;0.0;0;ericsson
7101;2017;5;17;0.0;0;stroll
7102;2017;5;18;0.0;0;alonso
7103;2017;5;19;0.0;0;giovinazzi
7104;2017;5;20;0.0;0;jolyon_palmer
7105;2017;5;21;0.0;0;vandoorne
7106;2017;6;1;129.0;3;vettel
7107;2017;6;2;104.0;2;hamilton
7108;2017;6;3;75.0;1;bottas
7109;2017;6;4;67.0;0;raikkonen
7110;2017;6;5;52.0;0;ricciardo
7111;2017;6;6;45.0;0;max_verstappen
7112;2017;6;7;34.0;0;perez
7113;2017;6;8;25.0;0;sainz
7114;2017;6;9;20.0;0;massa
7115;2017;6;10;19.0;0;ocon
7116;2017;6;11;14.0;0;hulkenberg
7117;2017;6;12;9.0;0;grosjean
7118;2017;6;13;5.0;0;kevin_magnussen
7119;2017;6;14;4.0;0;wehrlein
7120;2017;6;15;4.0;0;kvyat
7121;2017;6;16;0.0;0;jolyon_palmer
7122;2017;6;17;0.0;0;ericsson
7123;2017;6;18;0.0;0;stroll
7124;2017;6;19;0.0;0;alonso
7125;2017;6;20;0.0;0;giovinazzi
7126;2017;6;21;0.0;0;vandoorne
7127;2017;6;22;0.0;0;button
7128;2017;7;1;141.0;3;vettel
7129;2017;7;2;129.0;3;hamilton
7130;2017;7;3;93.0;1;bottas
7131;2017;7;4;73.0;0;raikkonen
7132;2017;7;5;67.0;0;ricciardo
7133;2017;7;6;45.0;0;max_verstappen
7134;2017;7;7;44.0;0;perez
7135;2017;7;8;27.0;0;ocon
7136;2017;7;9;25.0;0;sainz
7137;2017;7;10;20.0;0;massa
7138;2017;7;11;18.0;0;hulkenberg
7139;2017;7;12;10.0;0;grosjean
7140;2017;7;13;5.0;0;kevin_magnussen
7141;2017;7;14;4.0;0;wehrlein
7142;2017;7;15;4.0;0;kvyat
7143;2017;7;16;2.0;0;stroll
7144;2017;7;17;0.0;0;jolyon_palmer
7145;2017;7;18;0.0;0;ericsson
7146;2017;7;19;0.0;0;alonso
7147;2017;7;20;0.0;0;giovinazzi
7148;2017;7;21;0.0;0;vandoorne
7149;2017;7;22;0.0;0;button
7150;2017;8;1;153.0;3;vettel
7151;2017;8;2;139.0;3;hamilton
7152;2017;8;3;111.0;1;bottas
7153;2017;8;4;92.0;1;ricciardo
7154;2017;8;5;73.0;0;raikkonen
7155;2017;8;6;45.0;0;max_verstappen
7156;2017;8;7;44.0;0;perez
7157;2017;8;8;35.0;0;ocon
7158;2017;8;9;29.0;0;sainz
7159;2017;8;10;20.0;0;massa
7160;2017;8;11;18.0;0;hulkenberg
7161;2017;8;12;17.0;0;stroll
7162;2017;8;13;11.0;0;kevin_magnussen
7163;2017;8;14;10.0;0;grosjean
7164;2017;8;15;5.0;0;wehrlein
7165;2017;8;16;4.0;0;kvyat
7166;2017;8;17;2.0;0;alonso
7167;2017;8;18;0.0;0;jolyon_palmer
7168;2017;8;19;0.0;0;ericsson
7169;2017;8;20;0.0;0;vandoorne
7170;2017;8;21;0.0;0;giovinazzi
7171;2017;8;22;0.0;0;button
7172;2017;9;1;171.0;3;vettel
7173;2017;9;2;151.0;3;hamilton
7174;2017;9;3;136.0;2;bottas
7175;2017;9;4;107.0;1;ricciardo
7176;2017;9;5;83.0;0;raikkonen
7177;2017;9;6;50.0;0;perez
7178;2017;9;7;45.0;0;max_verstappen
7179;2017;9;8;39.0;0;ocon
7180;2017;9;9;29.0;0;sainz
7181;2017;9;10;22.0;0;massa
7182;2017;9;11;18.0;0;stroll
7183;2017;9;12;18.0;0;hulkenberg
7184;2017;9;13;18.0;0;grosjean
7185;2017;9;14;11.0;0;kevin_magnussen
7186;2017;9;15;5.0;0;wehrlein
7187;2017;9;16;4.0;0;kvyat
7188;2017;9;17;2.0;0;alonso
7189;2017;9;18;0.0;0;jolyon_palmer
7190;2017;9;19;0.0;0;ericsson
